,大当り回数,時間,スタート回数
1,--,--,571
2,16,19:28,10
3,15,19:27,92
4,14,19:24,8
5,13,19:22,4
6,12,19:21,23
7,11,19:17,1073
8,10,14:11,9
9,9,14:09,107
10,8,14:02,10
11,7,14:00,578
12,6,11:22,1
13,5,11:21,6
14,4,11:19,61
15,3,11:13,64
16,2,11:07,132
17,1,10:33,104
