,大当り回数,時間,スタート回数
1,--,--,226
2,25,21:04,28
3,24,21:01,186
4,23,20:21,99
5,22,20:18,19
6,21,20:16,19
7,20,20:14,129
8,19,20:05,1
9,18,20:02,128
10,17,19:49,71
11,16,19:29,585
12,15,15:38,487
13,14,13:25,16
14,13,13:15,160
15,12,12:34,76
16,11,12:31,23
17,10,12:30,11
