,大当り回数,時間,スタート回数
1,--,--,88
2,12,21:44,340
3,11,20:08,52
4,10,19:44,22
5,9,19:40,17
6,8,19:37,181
7,7,18:27,140
8,6,17:43,520
9,5,14:52,696
10,4,11:39,8
11,3,11:36,5
12,2,11:32,2
13,1,11:27,208
