,大当り回数,時間,スタート回数
1,--,--,44
2,19,22:06,14
3,18,22:03,7
4,17,22:00,313
5,16,20:37,2
6,15,20:35,57
7,14,20:33,62
8,13,20:28,47
9,12,20:23,142
10,11,19:42,43
11,10,19:29,120
12,9,18:59,260
13,8,17:41,558
14,7,14:54,69
15,6,14:22,5
16,5,14:21,18
17,4,14:19,19
