,大当り回数,時間,スタート回数
1,--,--,107
2,11,21:17,25
3,10,21:15,34
4,9,21:11,143
5,8,21:07,90
6,7,20:49,33
7,6,20:46,27
8,5,20:43,25
9,4,20:40,1127
10,3,14:38,72
11,2,14:32,164
12,1,14:28,773
