,大当り回数,時間,スタート回数
1,--,--,1045
2,31,17:13,6
3,30,17:12,31
4,29,17:10,19
5,28,17:09,13
6,27,17:07,21
7,26,17:06,15
8,25,17:04,108
9,24,17:01,9
10,23,17:00,90
11,22,16:57,19
12,21,16:52,22
13,20,16:50,10
14,19,16:47,77
15,18,16:41,751
16,17,12:25,15
17,16,12:24,8
