,大当り回数,時間,スタート回数
1,--,--,164
2,33,21:22,13
3,32,21:18,5
4,31,21:12,72
5,30,21:03,13
6,29,21:02,2
7,28,21:01,55
8,27,20:58,6
9,26,20:56,8
10,25,20:55,19
11,24,20:53,40
12,23,20:49,6
13,22,20:46,71
14,21,20:27,80
15,20,20:24,78
16,19,20:21,94
17,18,20:19,46
