,大当り回数,時間,スタート回数
1,--,--,3
2,22,22:14,158
3,21,21:35,563
4,20,19:18,37
5,19,19:04,127
6,18,18:22,1
7,17,18:21,1
8,16,18:19,1
9,15,18:17,1
10,14,18:15,1
11,13,18:13,1
12,12,18:12,1
13,11,18:10,4
14,10,18:09,123
15,9,17:33,306
16,8,16:09,378
17,7,14:07,383
18,6,12:36,60
19,5,12:12,1
20,4,12:10,1
21,3,12:08,1
22,2,12:06,5
23,1,12:05,80
