,大当り回数,時間,スタート回数
1,--,--,111
2,41,20:17,1
3,40,20:15,1
4,39,20:13,2
5,38,20:04,1
6,37,20:02,1
7,36,20:00,1
8,35,19:58,1
9,34,19:56,1
10,33,19:54,1
11,32,19:53,1
12,31,19:51,1
13,30,19:49,5
14,29,19:43,195
15,28,18:16,1
16,27,18:14,1
17,26,18:12,1
18,25,18:10,2
19,24,18:08,1
20,23,18:06,191
21,22,17:06,3
22,21,17:04,59
23,20,16:23,1
24,19,16:21,1
