,大当り回数,時間,スタート回数
1,--,--,528
2,12,19:15,87
3,11,18:44,3
4,10,18:43,141
5,9,17:38,61
6,8,17:09,2
7,7,17:06,1
8,6,17:05,3
9,5,17:04,25
10,4,16:45,1
11,3,16:43,1
12,2,16:40,951
13,1,11:48,218
