,大当り回数,時間,スタート回数
1,--,--,205
2,18,20:53,308
3,17,19:03,327
4,16,17:28,1
5,15,17:26,1
6,14,17:24,1
7,13,17:21,1
8,12,17:19,1
9,11,17:17,2
10,10,17:14,1
11,9,17:11,1
12,8,17:09,1
13,7,17:07,1
14,6,17:05,1
15,5,17:02,951
16,4,12:14,1
17,3,12:12,3
18,2,12:10,324
19,1,10:47,159
