,大当り回数,時間,スタート回数
1,--,--,222
2,18,20:47,2
3,17,20:44,1
4,16,20:42,1
5,15,20:40,1
6,14,20:38,1
7,13,20:35,1
8,12,20:33,1
9,11,20:31,1
10,10,20:30,234
11,9,19:17,2
12,8,19:16,1
13,7,19:14,3
14,6,19:13,464
15,5,15:31,5
16,4,15:30,166
17,3,14:44,126
18,2,14:12,419
19,1,11:00,167
